gene	HZ_Blood_10	HZ_Blood_1	HZ_Blood_2	HZ_Blood_3	HZ_Blood_4	HZ_Blood_5	HZ_Blood_6	HZ_Blood_7	HZ_Blood_8	HZ_Blood_9
CCDC80	0.272753813	0.037222025	0.197089846	0.064545722	0.509952915	0.608366343	0.702067882	1.268355749	0.61527756	0.145555181
LOC112447301	0	0	0	0	0	0	0	0	0	0
LOC100335828	2.114127958	1.873222453	0.836888111	0.101509537	0.461752359	0.300697075	1.349486873	2.317387414	0.860117803	0.228911206
CD200R1L	13.38273193	10.09948136	9.206088517	10.47469207	11.11916446	10.80557041	9.879628459	15.18282208	10.88891172	11.57312522
GTPBP8	3.163971571	2.728604775	1.86711394	3.020945191	0.853963884	2.038720826	1.979458491	2.124617861	0.905928074	2.445914225
NEPRO	9.913605967	7.231784166	10.53034033	11.34611637	8.613890731	8.442724284	11.90821613	10.26775041	7.827083057	10.70584537
BOC	0	0	0.233411604	0	0	0	0.081514924	0	0	0.101399763
CFAP44	0	0.030853837	0.016337042	0	0.012809298	0	0	0.030922269	0	0.012065265
SPICE1	12.9518436	9.185233071	11.41479487	9.270320735	7.578576063	10.93300184	8.258599961	8.044014772	4.949284745	8.203461817
SIDT1	53.64155452	27.84146933	47.95779694	35.32262194	30.99328228	41.36486272	50.76330706	20.09626655	33.01311464	24.13687944
LOC112448360	0	0.782880062	0	1.357571474	0	0	0	0	0	0
USF3	9.777918295	7.200910413	7.612896216	6.243453525	6.6635413	5.038347425	4.45241454	6.305659166	4.759218671	6.665211881
LOC101908760	4.179486152	1.581952786	2.712360387	2.612592584	2.189214968	1.407120714	3.078544511	2.717933932	1.798647874	0.176747447
LOC112447302	1.164870278	0.905741684	0.411075717	0.695561411	0.300822619	0.290031183	1.355853986	0.466843147	0.522826473	0.121435379
NAA50	23.99898145	20.27356203	15.87591197	31.43122505	26.36955825	17.93162183	24.0688986	26.20540904	14.83386742	21.03248376
LOC112447303	0.439428262	0.046641518	0.098786347	0.384179121	0.213000935	0	0	0.093489932	0.321242146	0
ATP6V1A	40.67197546	41.18022798	32.83646668	25.68009333	31.79277469	25.38328482	29.38389261	65.04879924	34.86956937	25.18993685
GRAMD1C	5.3575828	3.149508091	2.269867805	2.958300658	2.760386951	4.350978901	7.952731467	5.480023448	1.747423076	2.600048781
ZDHHC23	12.76312559	9.645863557	8.954550697	11.3390748	10.03156569	7.76801304	10.93418177	13.66176274	10.65003249	7.479008996
CCDC191	2.159219001	1.191353675	1.431112422	1.24878709	2.199876578	1.943027312	2.086846647	3.49288389	1.763551876	1.627081996
QTRT2	2.261564792	1.509964179	3.198091559	2.719095942	1.427352201	1.670594898	1.119741377	2.98006289	1.962635694	2.19834743
DRD3	0	0.086092669	0	0.149291005	0	0	0	0	0	0
LOC112448369	0	0	0	0	0	0	0	0	0	0
TIGIT	21.54289997	15.57958441	13.07133154	9.560153604	8.951456758	7.608874972	8.256229534	5.368758384	11.68352465	6.074875218
MIR568	36.38216689	11.58495921	16.04332314	16.22586756	14.05888567	3.329187732	0	31.2594529	28.64295224	13.93923129
ZBTB20	1.846112652	1.763540349	1.245054593	0.662590147	0.244050832	2.854924497	2.648739259	1.060471064	0.107967419	1.471200271
LOC112446994	0	0	0	0	0	0	0	0	0	0
TRNAS-GGA_1	0	0	0	0	0	0	0	0	0	0
LOC112446995	0	0	0	0	0	0	0	0	0	0
GAP43	0	0	0	0	0	0	0	0	0	0
LSAMP	0	0	0	0	0	0	0	0	0	0
TRNAK-UUU	0	0	0	0	0	0	0	0	0	0
TRNAC-GCA_4	0	0	0	0	0	0	0	0	0	0
TRNAR-GCG	0	0	0	0	0	0	0	0	0	0
IGSF11	0	0	0.51661479	0	0.05786563	0	0	0	0.042665993	0.199849766
LOC101901963	0	0	0	0	0	0	0	0	0	0
C1H3orf30	0	0	1.397927349	0	0	0	0	0	0	0.258100015
UPK1B	0.306877869	0.183219962	0.659699202	0.031771686	0.030426285	0.479135067	0	0.293802132	0.067302525	0.057317924
B4GALT4	12.68548868	12.66560079	15.57742323	12.15248294	12.63800482	16.19261789	5.010421049	11.96206739	19.67582718	15.3009636
LOC101902067	2.277671454	5.65707099	3.225823262	3.961640391	6.503796185	4.267413365	2.73593726	3.270933476	0	6.126020608
ARHGAP31	4.158690958	6.171515968	4.236405702	5.350930773	5.983511619	5.53096056	11.5785235	5.86112895	5.27720976	6.372966734
TMEM39A	25.24419194	27.66887927	25.761783	25.53057141	26.76793893	27.58013453	18.08758522	25.69499964	24.9817795	26.00722638
POGLUT1	8.592240034	5.53950779	6.18824765	10.01592147	4.3752016	4.353449925	5.309152445	5.92417051	5.490339162	7.132614719
TIMMDC1	7.593724909	3.936885114	8.376893089	5.783857055	3.632088093	5.515325367	2.444643679	4.310951779	4.318344384	6.043973044
CD80	41.88815457	26.66380776	35.77602343	23.87165186	18.69002445	21.42845643	26.45607952	31.00013192	22.14506441	20.98646168
LOC112447304	13.16094643	2.683971611	6.881393637	4.89916181	1.29021814	1.978985962	0	1.840474654	0.648623828	0.662877441
ADPRH	13.90258214	13.06769195	15.17360804	7.527788492	10.34914156	9.402238646	5.953572672	14.92949805	10.33734259	8.789870073
PLA1A	0.451672588	0.350569642	0.618752987	0.124700202	0.171665758	0.226673422	0	0.297293771	0.454015799	0.1406039
LOC104970868	0.722001393	0.313503617	1.195196493	0.108727655	0.312370451	0.70271777	0	0.502718319	0.518219367	0.294226289
POPDC2	0.767988743	0.1000416	0.070629092	0.346958951	0	0.155724347	0	0.935792539	0	0.260805681
COX17	140.9452216	183.601461	116.2548406	177.5954545	125.6109571	132.7152566	21.64388723	108.6801253	92.03113212	136.4135182
MAATS1	0.322221762	0.791510235	1.187458563	0.571890345	1.113602023	0.903511841	2.741622169	0.462738358	0.504768937	1.495997815
NR1I2	0	0	0	0	0	0	0	0.079539516	0.109322766	0
GSK3B	26.15480042	22.87060402	22.75670584	22.2618482	23.92646541	20.4607976	19.54521717	31.10377222	20.9162422	21.98002365
MIR6529B	0	0	0	0	0	0	0	0	0	0
MIR6529A	0	0	0	0	0	0	0	0	0	0
LOC112447305	1.016394955	0.401765787	0.673658135	0.783777775	0.166797331	0.40650154	0.771828823	0.503321098	0.24596894	0.497511333
GPR156	0	0	0	0.045460092	0	0	0.73255153	0.017515952	0	0
LOC101906506	0	0	0	0	0	0	0	0	0	0
LRRC58	15.04712321	10.82095211	14.36693779	13.2563888	6.392218277	6.687259804	6.82592316	7.499743144	4.103421104	4.0841231
FSTL1	6.289316165	12.88741024	14.54622877	2.922699385	5.693071888	6.382234242	20.25645856	21.78712109	3.937943877	14.68827895
LOC112447306	0	0	0	0	0	0	0	0	0	0
NDUFB4	61.97524804	54.78508785	62.88313701	66.65418169	69.84796583	53.31265712	42.2223229	31.88125034	48.68783924	61.50612287
HGD	0.979172653	0.467688275	0.55031104	0.450558771	0.172591779	0.194133776	0	0.781209298	0	0
RABL3	18.04328209	12.9271862	12.73154783	15.69168262	12.16487941	12.79784975	22.44118291	20.4270693	12.70241682	11.02016696
GTF2E1	5.660396584	3.517318045	4.762587405	4.30894944	2.96409345	3.857045156	0.953510618	3.454967614	2.956868315	3.421474152
LOC112448312	0	0	2.000980595	0	0	0	0	0	0	0
STXBP5L	0	0	0	0.024575933	0.015690162	0	0	0	0	0.029557585
POLQ	1.595044455	1.009895409	1.041330955	1.251977796	1.015071828	1.241051899	1.958667013	1.349513727	1.147068192	0.976896
ARGFX	0.065883059	0.125872527	0.266596964	0.109136099	0	0	0	0	0.982535959	0
FBXO40	66.28722139	56.92348818	54.85770363	45.21477836	53.05042313	58.21996345	60.57917419	112.694453	67.15000972	55.27742483
HCLS1	324.1979599	280.1241934	206.1734214	234.4087221	241.6420741	187.9119537	213.4248584	252.4821607	212.2220489	198.4793396
GOLGB1	33.23248731	19.59918768	18.45268507	29.46655909	23.90225537	17.3969661	22.65749486	35.15039843	22.48161186	21.99580504
IQCB1	15.97254885	7.208036851	7.882967783	8.819574708	11.60639811	9.626131475	9.56487113	12.65892027	5.907927675	9.378014391
EAF2	33.56050469	20.47666294	24.60519925	48.77871626	48.71676413	40.37359394	40.81857013	74.21115408	36.5956233	35.31845557
SLC15A2	0.324328621	0	0	0	0	0	0	0	0	0
LOC516421	0	0	0.13208776	0.064886903	0.020713069	0	0	0.050002358	0.137451077	0.039019885
ILDR1	0.011335361	0	0	0.065720077	0.008991014	0	0	0.021704746	0.019888001	0
CD86	11.08281598	6.872332957	3.65293575	8.834320036	7.358631185	4.312020473	8.841748462	10.98289045	7.431951135	9.130925025
CASR	0	0	0	0	0	0	0	0	0	0
CSTA	0.150154711	0	0	0	0	0	0	0	0	0
CCDC58	7.582979352	6.965202321	6.786030643	11.03139702	8.636477319	7.285827697	1.654352306	9.772910996	8.78432257	7.48113289
FAM162A	24.71632081	21.09902846	32.31868658	27.00488502	28.46832825	29.32380498	33.03189619	24.67012895	28.60246316	26.9129566
WDR5B	6.329222072	4.851532349	4.363217	3.783697095	2.32792957	4.223737375	2.171457771	3.994898816	3.694097698	3.498803849
KPNA1	107.4578955	53.19427396	74.26366019	45.2755178	34.74978416	46.90139436	55.04750592	88.39526619	38.14450976	32.27870314
LOC112448371	0	0	0	0	0	0	0	0	0	0
LOC112447308	1.300079332	1.552412279	2.104317621	0.538399361	0.670280453	1.44988717	0	1.929260738	0.570250452	0.388521198
PARP9	110.0990271	110.4448915	108.6994256	82.69521711	62.82651693	76.56624285	63.01135991	89.77116815	68.33435398	62.1369824
DTX3L	86.2120462	54.24069024	66.1077478	66.56365388	39.38756006	32.55333337	48.26107719	77.61720445	40.14340327	34.06246101
PARP14	57.55918832	39.39307147	53.90378233	44.09639598	25.08809021	20.00134047	18.73499004	41.29482732	15.01419094	24.94793127
HSPBAP1	4.728131776	4.411615043	5.506146603	3.506279427	3.030744104	2.771366151	1.100664415	3.289731944	7.089804102	1.581381756
DIRC2	10.55002183	13.39197443	11.79425185	7.049737999	8.595028367	4.020279312	10.34577417	9.963540838	11.2943079	4.194844522
SEMA5B	0	0.145588819	0.905795474	0.284019407	0.25688166	0.237954109	0	0.109433794	0.26739704	0.19926166
PDIA5	29.85820215	21.46126582	26.68635608	22.48931212	29.31635402	25.82000612	27.37319046	35.66308681	26.44755618	29.45440211
SEC22A	0.972117786	0.547005492	1.737829616	0.838251422	0.528128223	0.724736616	0.373239732	0.917947618	1.016344781	0.42780845
ADCY5	0	0	0	0	0	0	0	0	0	0.043685966
LOC112447309	0	0	0	0	0	0	0	0	0	0
HACD2	26.98164645	22.04425436	25.05073783	23.37688611	21.04938422	21.45944541	8.173658716	29.57082774	23.90336367	23.0096076
MYLK	6.739904512	3.947088792	7.294220725	1.694193465	1.541328729	5.912861066	0.542597774	9.096481003	1.013847308	0.336206325
CCDC14	1.321310467	1.688874326	1.524940857	1.7263515	0.988996313	1.162248264	1.080459094	1.49663255	1.991737668	0.69518662
ROPN1	1.455796842	0.327219401	25.29625078	0	1.698107592	0	6.68621386	0.163972577	0.150247629	10.10866519
KALRN	1.027907084	0.272564533	1.18418341	0.148459604	0.118961036	0.688627456	0.402785691	0.32219941	0.18933257	0.174909093
LOC112447313	0	0.0512814	0	0	0	0	0	0	0	0
LOC101905265	2.880997157	2.75213689	3.460970543	4.175856401	1.713868262	1.927784272	0	2.06868072	0.315921092	1.88337047
UMPS	8.615864178	5.075472975	5.61701758	8.484080677	5.884795569	6.49118918	15.42822699	6.369869177	10.79158515	4.43437991
ITGB5	19.49392474	32.69654058	23.66475356	31.73886056	35.38377365	20.94746837	20.3974394	32.72781461	32.93622894	29.19260578
MUC13	0.360181536	0.052934071	0.588598083	0.711384609	1.010902496	0.09887635	0.027733961	0.928400813	0.631942002	0.206996484
HEG1	25.44091176	38.72505237	31.29660275	26.99311401	27.73535468	27.59295279	54.54385313	26.3986362	38.40570203	31.40956525
SLC12A8	0.892068677	2.442883122	1.865048716	1.108292073	1.580247754	1.246893133	1.785920388	0.683246871	3.208543465	0.510963344
ZNF148	35.46331244	17.8041782	29.64643702	13.34735387	9.441637735	17.84102167	11.6576918	41.09958384	8.689944591	12.47819819
SNX4	32.0801674	20.54999094	20.27462632	35.21028931	28.70072045	23.43415764	29.57885368	36.90175977	13.41118305	24.98949709
OSBPL11	13.72363124	11.81377892	9.105920322	7.584991347	9.788536847	7.728153134	6.032941094	15.23710655	10.82605468	9.317428447
LMLN	2.829681842	1.664550865	3.058450809	1.726937897	1.464802375	1.860228879	3.384103782	1.497140917	1.94668667	1.346338457
IQCG	0.576368504	0.629244444	0.832959058	0.647873898	1.698043814	0.954992349	0	0.827715091	1.119591721	3.198824532
LOC112448302	0	0	0	0	0	0	0	0	0	0
RPL35A	1381.83438	1604.197456	1308.016618	2722.770777	1629.606233	1030.683132	1226.820362	975.6242548	1330.220707	1551.570078
LRCH3	16.35608732	13.19844519	15.35057062	14.57893285	14.13894489	13.06781986	13.79825189	13.88528142	12.14854708	13.11481081
LOC112448322	0	0	0	12.10501231	0	4.346439539	0	0	0	0
LOC112448324	0	0	0	0	0	0	0	0	0	0
FYTTD1	37.06575339	33.08490613	21.91662275	52.24482622	36.93986199	29.32203077	36.14387704	47.6914928	22.49623658	25.10467269
LOC112447330	0	0.044111725	0.326998935	0.076492969	0.036626902	0.288389353	0	0.17683825	0	0
RUBCN	16.81298202	13.72326037	13.60069326	11.66084906	10.96336875	11.3209588	6.003076808	20.39191774	13.80839122	8.667536478
LOC112447332	0	0	0	0	0	0	0	0	0	0
MUC20	0	0	0.049099289	0	0	0	0	0	0.085154876	0
MUC4	0.062357583	0	0	0	0	0	0	0.17910178	0	0
LOC112447334	0	0	0	0	0	0	0	0	0	0
TNK2	85.880928	68.13896261	128.4794117	49.53484619	106.1748337	116.7930975	47.93089912	84.31865931	112.7836241	94.21606357
LOC101906292	0	0.350494421	0.556758199	0.227918642	1.45511479	0.409183639	0	0.087817949	0.643738795	0.137059387
TFRC	17.44632289	12.16055778	18.31631624	19.81683721	16.15774497	12.02252035	20.83597143	23.97704214	14.42455837	13.40918957
ZDHHC19	1.44092126	2.556305553	5.067167605	2.386903835	2.72122406	6.489050579	1.854464516	1.839366869	4.39409654	4.511162802
SLC51A	0.176202983	0.224429113	0.475338994	0.729706033	0	0	2.528100097	0	0	0
PCYT1A	13.62319434	9.342582111	11.22839708	8.504191802	6.585780533	6.691313461	7.550485888	11.34030586	7.45994834	8.163853301
TCTEX1D2	25.82833613	6.017828059	15.93213716	34.64538005	14.09077969	2.47297422	7.18871446	11.57985644	20.00538544	17.60228503
TM4SF19	1.58439828	1.455319086	3.020706634	2.624575288	1.885076437	2.337834748	0	1.400205018	3.207510188	1.866636462
UBXN7	24.36546793	18.48742348	19.79777468	19.68625712	10.29107866	14.1990269	17.37989653	15.00291554	14.71546237	10.403079
LOC104970883	1.67347998	0.319725827	0.16929416	0	0	0	0	0	0	0
RNF168	17.96310601	11.03525942	15.74586964	13.51119976	11.04622437	11.30215513	13.78587395	14.79935756	8.425909813	10.47556067
SMCO1	0.376555452	0	0.333317755	0.077971094	0	0.713907944	0	1.171660193	0.412918873	0
TRNAE-CUC	0	0	0	0	0	0	0	0	0	0
WDR53	5.952284544	3.306951194	5.341252377	4.063653663	3.674278494	4.132882583	0.922404295	3.099691763	2.228495363	4.242340315
FBXO45	7.618487938	6.460842635	7.15658042	7.469050146	6.042854365	5.479288142	1.945434111	4.019072516	1.091160085	3.891368735
LOC104970884	0	0	0	0	0	0	0	0	0	0
NRROS	87.51139106	84.04169529	105.8004197	65.81174037	87.61026401	117.7370638	137.4352484	71.48079957	94.66704482	73.59003803
LOC112447342	0	0	0.304322949	0	0	0	0	0	0.26389978	0
CEP19	10.51037218	5.99863458	6.893169821	5.016602357	4.344947638	4.489922814	6.731577476	5.841387716	5.000827125	3.926205014
PIGX	21.19124022	23.99218441	19.66925392	25.91398485	25.12790254	15.5644267	28.46178019	31.14971961	24.34867352	21.64266977
PAK2	60.00196997	54.79591151	44.80025593	54.60644941	48.2835224	42.89994584	68.47653909	88.28751058	46.4050358	46.55923103
SENP5	19.01516224	15.57625192	15.57339614	14.81597897	13.54191817	12.55796559	20.76236227	15.35827146	17.71188237	12.48660863
NCBP2	36.23858365	40.84070755	29.43850722	53.0509703	39.17080984	30.80016986	50.09748996	41.82759534	30.35322918	35.26352684
NCBP2-AS2	16.60802102	9.772952768	15.05384189	16.3967894	22.55251548	10.19437637	0	11.06665826	18.06613914	13.4999343
PIGZ	1.421757782	1.621036696	1.376429992	0.810377393	1.98865688	0.504659821	1.821056566	0.87817949	0.952196968	1.233534484
MELTF	0.820232875	0.213694303	0.075433792	0.247041067	0.532304747	0.232844975	0	0.214168263	0.261655735	0.38996659
DLG1	13.51899848	5.741467275	6.467570467	10.79729406	8.821415854	6.342649382	10.94933311	11.73155762	5.988225225	6.990523168
LOC112448333	0	0	0	0	0	0	0	0	0	0
LOC112448377	0	0	0	0	0	0	0	0	0	0
LOC101904360	0	0	0	0	0	0	0	0	0	0
BDH1	7.591868906	4.155813712	6.903512818	5.334212621	3.721300374	4.794613265	11.2711034	8.779232117	4.078316962	4.684151214
LOC112447363	0	0	0	0	0	0	0	0	0	0
LOC101904607	0	0	0	0	0	0	0	0	0	0
APOD	0	0.084742708	0.179484349	0	0	0	0	0	0	0.331382838
LOC112447371	0	0	0.029200178	0	0	0	0	0	0	0
PPP1R2	81.99499827	67.53268688	83.77163709	71.35717564	72.56612456	57.66873903	63.34493913	97.97513592	33.07058739	59.57081379
ACAP2	49.54257117	38.96560668	23.50011234	37.61444502	33.62018517	14.83191797	38.73692713	28.30086384	14.14912009	21.3857384
XXYLT1	6.905336697	8.440653534	6.948084609	10.88528626	7.30292666	9.605594577	14.53056433	8.743723103	2.996301572	9.541468733
LOC104970891	84.29493333	16.49979039	16.27845998	0	9.718892962	29.50310475	3.842134115	29.82202929	2.331114727	4.411743236
FAM43A	11.31936976	10.73337751	5.458219824	21.10026883	21.55240526	16.87295273	3.619136797	17.09433613	9.46641071	18.78369994
LSG1	8.436903597	10.21118269	8.959839971	10.78226172	9.296137354	10.45643226	4.012489614	10.38002805	9.142800426	6.930777559
LOC112447381	0	0.035285664	0.597877942	0.122375862	0	0.527284999	0	0.070727851	0.421250302	0
TMEM44	0.205776888	0.056163705	0.044607848	0.012173998	0.186535667	0.196704438	0	0.028144137	0.180518774	0.076869043
MIR2287	0	0	0	0	0	0	0	0	0	0
LOC104970893	0	0	0	0	0	0	0	0	0	0
LOC104970894	0	0	0	0	0	0	0	0	0	0
ATP13A3	36.44713183	30.41294019	21.76853552	28.08842657	28.32531337	22.45002421	28.09958684	45.65126519	19.20522844	25.73328663
LOC112447393	2.327398014	0.143438641	1.215207393	0.124366565	0.059550074	0.401896807	1.878809655	1.437567795	0.131723949	0
GP5	8.512697683	1.681211022	7.044173398	0.823901361	0.910399044	6.297786085	0	7.307510849	1.040458275	0.085751816
LRRC15	1.84466837	0.597095763	1.218376397	0.037880776	0.181383398	1.088121164	0	0.992501604	0.120365277	0
CPN2	0.258419502	0.082287001	0.087141591	0	0	0	0	0.123704262	0	0
LOC101905099	3.141602139	0.145683768	1.141660929	1.035768009	0.19354292	0.870799713	0	0.233611017	0.294328573	0.091150452
LOC112447405	0.664320841	0	0	0	0.131731983	0	0	0	0	0.496321114
LOC112447401	0	0	0	0	0	0	0	0	0	0
HES1	8.177109972	13.64074529	6.481951754	7.227627389	6.14712585	9.092134484	9.895639463	6.368115209	7.012810694	8.935852375
LOC104970902	0	0	0	0	0	0	0	0	0	0
OPA1	11.45354679	8.75565435	6.915575408	9.762106698	8.259870291	8.214523302	9.591174743	12.77098494	7.043107068	9.126846141
LOC112447410	0	0	0	0.040666335	0.038944282	0	0	0	0	0
LOC104970904	0	0	0	0	0	0	0	0	0	0
ATP13A4	0	0	0.038527748	0	0	0	0	0	0	0
ATP13A5	0	0	0.201522353	0	0	0	0	0	0	0
HRASLS	0	0	0.906814762	0	0.030913105	0	0	0.037312871	0	0.262057548
LOC104970906	0.174681974	1.001213146	1.590420832	0.578725688	0	0	0	0.334477925	0	0.261013494
MB21D2	19.60556627	15.72071961	17.18909211	6.987446128	8.293759965	9.699980921	9.39628859	15.69870782	14.74951249	9.986949246
FGF12	0.104343588	0	0.021111409	0.069138576	0.01655271	0.111712392	0	0.039959048	0	0.015591239
LOC112448255	0	0	0	0	0	0	0	0	0	0
CCDC50	14.71733569	7.347907469	6.496990204	13.23255448	12.09314862	8.288022498	9.902560078	10.1397096	7.156195947	11.46185584
UTS2B	0	0	0	0	0	0	0	0	0	0
OSTN	3.349284238	2.094204165	5.297966678	0.453937961	0.386413817	3.531482125	0	2.098848981	0.854742067	0.727937634
LOC101905532	0	0	0	0	0	0	0	0	0	0
LOC614619	0	0	0	0	0	0	0	0	0	0
GMNC	0	0	0	0	0.024482396	0	0	0	0	0
LOC112447419	0	0	0	0	0	0.184084498	0	0	0	0
LOC782776	1404.688876	1313.462019	961.4043251	2372.871118	1711.767127	1432.770103	3381.072483	2307.136799	1626.776554	1805.049713
LOC107132190	0	0	0	0	0	0	0	0	0	0
LOC104970908	108.7505595	174.8205216	170.4410138	272.926675	259.0652631	178.9869201	184.0975174	168.0817362	164.206038	190.1680552
IL1RAP	16.29403526	13.02461218	14.40798506	6.572491208	7.353247324	8.958680158	4.096595832	23.05148323	11.67519679	6.544950526
LOC112447424	2.309736765	0.684753405	0.564006338	0.131934739	0	1.492238098	0	0.533767225	0.419219542	0.535539949
TMEM207	0	0	0	0	0	0	0	0	0	0
CLDN16	0	0	0	0	0	0	0	0	0	0
LOC104970909	0	0	0	0	0	0	0	0	0	0
CLDN1	0.071409081	0	0	0.47316009	1.189449696	0.254840103	0	0.273465665	0	0.106700956
P3H2	0	0	0.054223802	0	0	0	0	0	0.188085051	0.040045469
TRNAC-GCA_5	0	0	0	0	0	0	0	0	0	0
LOC112447425	0	0	0	0	0	0	0	0	0	0
TP63	0.339986449	0.0999322	0	0.054153052	0.072603849	0.128332095	0.654473509	0.250384608	0.183541392	0.37124168
TPRG1	0.129719454	0	0	0	0	0	0	0	0	0
LPP	4.065992023	3.212798646	3.988632427	2.547495304	2.486674259	2.569049765	1.649034832	1.887391256	2.886355782	2.342234799
MIR28	1.019655244	0	0	0.844535742	0	0	0	0	0	0
LOC112448271	0.025439614	0.14581056	0.128677313	0	0	0	0	0	0	0
LOC100847122	8.769035096	9.423918741	10.71914188	4.842004922	6.375827973	10.21413292	0.975310968	4.197697961	5.876351709	10.37311128
LOC100847148	0.49126247	0.351967086	1.366682825	0	0	0	0	0.470330304	0	0.917568446
LOC101906167	0	0	0	0	0	0.138962543	0	0	0	0
LOC101906248	0	0.116750058	0	0	0	0	0	0	0	0
BCL6	62.79520895	79.20558195	70.16621221	20.48491224	26.68465752	34.1315215	14.90087122	41.61383131	67.23623837	22.05789832
LOC100847171	4.25501703	4.909058051	5.053109224	2.48569873	1.858699371	2.384122954	0.411523615	4.250833378	5.932703375	1.766093416
RTP2	0	0	0	0	0	0	0	0	0	0
SST	0	0	0	0	0	0	0	0	0	0
RTP4	2.014712256	1.010414416	1.83432799	1.20980594	0.559312359	1.078496198	0	0.241108441	2.032528522	0.3763032
LOC101906451	0	0	0	0	0	0	0	0	0	0.030666744
MASP1	0.092461357	0.079493199	0	0.061265351	0.073338767	0.049495516	0	0.035408671	0.162224348	0.103618284
RTP1	0.22144028	0.423071548	0	0.091704639	0	0	0	0.212004948	0	1.323522971
LOC100847189	0	0	1.071216781	0	0.104987905	0	0	0.253445915	0	0.593337845
ST6GAL1	29.74433565	21.12241107	20.87297405	26.89854851	34.21005004	24.50158935	34.80878945	24.30772505	25.38851779	28.64528633
MIR2285K-3	0	0	0	0	0	0	0	0	0	0
ADIPOQ	0	0.055237828	0	0.119733059	0	0	0	0	0	0.043201047
RFC4	18.63419958	13.61232707	20.82224113	14.67732742	19.41729428	19.93929138	24.01703258	12.126683	17.62905513	15.33218641
EIF4A2	470.9366172	430.1414635	376.6096852	390.9270955	403.20751	435.9097264	540.1259608	437.8549531	431.7124642	384.500711
LOC112448315	13.06026504	17.82301417	5.662349344	13.90788648	3.946353871	16.09107404	0	13.09919931	4.364640341	0.929282086
LOC112448304	10.62913345	8.884502516	18.81730236	9.904100978	3.688495522	8.29774821	10.63975601	3.816089056	6.4105655	1.488963342
MIR1248-1	25.88953219	19.1470095	17.74202794	17.98458971	1.987271057	23.84332547	22.57148239	13.59254578	6.593724515	6.863411977
LOC112448336	54.64761002	36.42094199	44.99789696	23.15741485	19.15268482	15.8739531	0	21.90103284	8.919047653	8.545354833
KNG1	0	0.193907793	0	0	0	0	0	0.170045635	0	0.113740255
HRG	0	0	0	0	0	0	0	0	0	0
FETUB	0	0	0	0	0	0	0	0	0	0
AHSG	0	0	0.121687434	0	0	0	0	0	0	0
LOC101906884	0	0	0	0	0	0	0	0	0	0
DNAJB11	44.79592815	42.62333842	44.60111412	41.09477703	49.2458395	44.58223914	47.806468	63.20890626	53.76728462	46.61664152
